campaign_id,date,channel,campaign_name,country,segment,impressions,clicks,conversions,spend,revenue,ctr,cac,roas,cvr,year,month,week,day_of_week
CAMP-04504,2025-11-08,search,Progressive background synergy Search FR,France,returning,40617,2927,58,3772.48,5615.7,0.07206342171996948,65.04275862068965,1.488596361014505,0.019815510761872223,2025,11,45,Saturday
CAMP-02992,2024-11-25,display,Secured reciprocal firmware Display GE,Germany,new,63538,152,3,770.31,363.9,0.002392269193238692,256.77,0.4724072126806091,0.019736842105263157,2024,11,48,Monday
CAMP-00725,2024-11-24,search,Switchable local definition Search GE,Germany,new,17332,722,19,964.8,1758.11,0.04165705054234941,50.77894736842105,1.8222533167495854,0.02631578947368421,2024,11,47,Sunday
CAMP-02221,2024-07-08,search,Synchronized real-time database Search IT,Italy,new,9792,722,30,809.75,4151.94,0.07373366013071896,26.991666666666667,5.127434393331274,0.04155124653739612,2024,7,28,Monday
CAMP-01469,2025-04-04,email,Digitized bi-directional function Email GE,Germany,new,22844,3601,124,439.92,12303.05,0.15763438977412011,3.547741935483871,27.9665621022004,0.03443487920022216,2025,4,14,Friday
CAMP-01593,2026-04-04,search,Mandatory optimizing definition Search IT,Italy,vip,15091,1076,47,366.12,6879.1,0.07130077529653436,7.789787234042553,18.789194799519283,0.04368029739776952,2026,4,14,Saturday
CAMP-03952,2024-10-26,social,Intuitive encompassing success Social IT,Italy,vip,8372,376,13,992.2,1497.62,0.04491161012900143,76.32307692307693,1.5093932674863937,0.034574468085106384,2024,10,43,Saturday
CAMP-02446,2025-01-13,email,Cloned analyzing superstructure Email IT,Italy,vip,10013,2369,68,2879.39,6397.16,0.23659242984120643,42.343970588235294,2.2217066809289467,0.028704094554664415,2025,1,3,Monday
CAMP-03092,2024-09-25,display,Assimilated even-keeled middleware Display SP,Spain,new,57181,109,5,1824.52,704.37,0.001906227593081618,364.904,0.38605770284787233,0.045871559633027525,2024,9,39,Wednesday
CAMP-00928,2025-03-25,search,Diverse system-worthy info-mediaries Search FR,France,returning,66016,7497,341,1498.51,43397.76,0.11356337857489093,4.394457478005865,28.96060753681991,0.04548486061091103,2025,3,13,Tuesday
CAMP-04580,2025-08-06,email,User-centric impactful access Email GE,Germany,returning,11306,2448,54,1442.23,6931.29,0.21652220060145055,26.707962962962963,4.8059532806833865,0.022058823529411766,2025,8,32,Wednesday
CAMP-04653,2024-06-02,search,Reduced asynchronous solution Search NE,Netherlands,new,44866,6139,203,674.06,22585.58,0.1368296705745999,3.320492610837438,33.50677981188619,0.0330672748004561,2024,6,22,Sunday
CAMP-00600,2025-07-06,display,Balanced high-level Internet solution Display SP,Spain,returning,92719,165,3,563.4,347.22,0.001779570530312018,187.79999999999998,0.6162939297124601,0.01818181818181818,2025,7,27,Sunday
CAMP-01393,2025-04-29,display,Distributed didactic utilization Display NE,Netherlands,returning,36787,76,1,629.4,109.71,0.0020659472096120914,629.4,0.17430886558627265,0.013157894736842105,2025,4,18,Tuesday
CAMP-02228,2025-10-10,search,Face-to-face non-volatile extranet Search IT,Italy,new,54415,4327,90,1437.73,8039.33,0.07951851511531746,15.974777777777778,5.591682722068817,0.020799630228795933,2025,10,41,Friday
CAMP-04177,2024-07-20,display,Pre-emptive attitude-oriented benchmark Display GE,Germany,vip,16865,52,2,1240.16,168.12,0.003083308627334717,620.08,0.1355631531415301,0.038461538461538464,2024,7,29,Saturday
CAMP-01610,2025-08-23,email,Organized static help-desk Email FR,France,vip,62378,4281,62,2427.24,6664.69,0.0686299656930328,39.149032258064516,2.745789456337239,0.014482597523943003,2025,8,34,Saturday
CAMP-04291,2025-04-16,search,Balanced didactic customer loyalty Search IT,Italy,returning,32508,1889,55,1267.45,7247.29,0.05810877322505229,23.044545454545457,5.7180085999447705,0.029115934356802542,2025,4,16,Wednesday
CAMP-02877,2025-04-05,social,Networked human-resource moratorium Social FR,France,vip,37763,1204,34,1279.23,3565.46,0.03188306013823054,37.62441176470588,2.7871922953651804,0.02823920265780731,2025,4,14,Saturday
CAMP-02143,2026-03-09,email,Distributed radical array Email NE,Netherlands,vip,50078,6403,207,510.66,30779.45,0.1278605375614042,2.4669565217391307,60.27386127756237,0.032328595970638765,2026,3,11,Monday
CAMP-00472,2025-07-03,social,Team-oriented bi-directional array Social GE,Germany,returning,27609,1349,27,1413.17,3815.42,0.04886087869897497,52.339629629629634,2.6999016395762716,0.02001482579688658,2025,7,27,Thursday
CAMP-01245,2024-08-22,social,Multi-lateral 5thgeneration knowledge user Social GE,Germany,new,6641,395,19,1388.18,2075.21,0.05947899412739045,73.0621052631579,1.4949142042098287,0.04810126582278481,2024,8,34,Thursday
CAMP-03691,2025-03-08,display,Enhanced user-facing conglomeration Display FR,France,vip,96370,234,7,524.6,1021.16,0.002428141537822974,74.94285714285715,1.9465497521921462,0.029914529914529916,2025,3,10,Saturday
CAMP-04222,2024-12-27,social,Stand-alone zero administration parallelism Social FR,France,returning,37354,1465,35,1626.72,2918.64,0.03921936071103496,46.477714285714285,1.7941870758335792,0.023890784982935155,2024,12,52,Friday
CAMP-01074,2025-01-17,social,Re-contextualized fault-tolerant open system Social FR,France,returning,5678,255,7,382.65,602.2,0.04491017964071856,54.66428571428571,1.573761923428721,0.027450980392156862,2025,1,3,Friday
CAMP-01045,2025-02-16,email,Synergized actuating service-desk Email NE,Netherlands,vip,3061,888,28,1392.55,2367.2,0.2901012740934335,49.73392857142857,1.6999030555455819,0.03153153153153153,2025,2,7,Sunday
CAMP-01715,2024-07-03,display,Optimized intermediate Local Area Network Display FR,France,new,25690,85,2,1704.59,200.2,0.0033086804203970414,852.295,0.11744759736945541,0.023529411764705882,2024,7,27,Wednesday
CAMP-04041,2025-09-01,social,Secured value-added knowledge user Social SP,Spain,new,6241,248,6,5825.16,697.53,0.03973722159910271,970.86,0.11974435036977525,0.024193548387096774,2025,9,36,Monday
CAMP-04779,2024-09-20,display,Digitized 6thgeneration instruction set Display NE,Netherlands,vip,25668,45,1,2154.76,97.08,0.0017531556802244039,2154.76,0.045053741483970365,0.022222222222222223,2024,9,38,Friday
CAMP-01035,2025-02-16,social,User-friendly bottom-line approach Social IT,Italy,new,6921,369,9,2621.9,1025.72,0.053315994798439535,291.32222222222225,0.39121247949959953,0.024390243902439025,2025,2,7,Sunday
CAMP-04418,2025-06-05,search,Customer-focused actuating toolset Search SP,Spain,vip,29022,2712,80,679.94,8071.39,0.09344635104403556,8.49925,11.870738594581875,0.029498525073746312,2025,6,23,Thursday
CAMP-01753,2024-09-20,display,Realigned intangible structure Display GE,Germany,vip,22866,49,1,1159.52,94.32,0.002142919618647774,1159.52,0.08134400441562026,0.02040816326530612,2024,9,38,Friday
CAMP-03650,2024-12-18,search,Cross-platform value-added database Search FR,France,new,210944,21246,269,1587.77,40295.65,0.10071867415048544,5.9024907063197025,25.37877022490663,0.012661206815400545,2024,12,51,Wednesday
CAMP-04809,2025-07-16,social,Future-proofed real-time open system Social NE,Netherlands,new,5664,343,15,993.76,1549.12,0.060557909604519775,66.25066666666666,1.5588472065689905,0.043731778425655975,2025,7,29,Wednesday
CAMP-01555,2025-01-08,email,Assimilated tangible strategy Email GE,Germany,vip,7067,1561,37,488.43,4192.6,0.22088580727324184,13.200810810810811,8.583829822083,0.02370275464445868,2025,1,2,Wednesday
CAMP-04196,2026-02-01,search,Switchable disintermediate contingency Search GE,Germany,new,9031,1030,32,2559.97,3101.32,0.11405160004429188,79.9990625,1.2114673218826784,0.031067961165048542,2026,2,5,Sunday
CAMP-02987,2025-07-17,display,Business-focused mission-critical definition Display NE,Netherlands,vip,22827,72,2,1829.62,298.63,0.003154159547903798,914.81,0.16321968496190467,0.027777777777777776,2025,7,29,Thursday
CAMP-02722,2025-10-08,display,Realigned stable hierarchy Display IT,Italy,vip,35221,89,2,5688.63,262.66,0.0025269015644075977,2844.315,0.04617280434832289,0.02247191011235955,2025,10,41,Wednesday
CAMP-00830,2024-11-28,email,Enhanced regional forecast Email IT,Italy,new,29183,7629,209,4919.62,24454.25,0.26141931946681285,23.538851674641148,4.9707599367430815,0.027395464674269236,2024,11,48,Thursday
CAMP-01096,2025-02-24,search,Polarized stable encoding Search SP,Spain,new,7482,464,16,1304.17,2127.6,0.06201550387596899,81.510625,1.6313824118021423,0.034482758620689655,2025,2,9,Monday
CAMP-00427,2025-08-21,search,Multi-tiered hybrid collaboration Search IT,Italy,vip,27936,2338,89,651.79,9090.36,0.08369129438717067,7.3234831460674155,13.946761993893741,0.03806672369546621,2025,8,34,Thursday
CAMP-02146,2025-02-21,display,Multi-tiered composite array Display IT,Italy,vip,34529,73,3,2679.69,357.7,0.0021141649048625794,893.23,0.1334855897510533,0.0410958904109589,2025,2,8,Friday
CAMP-03136,2025-12-26,email,Self-enabling mobile website Email IT,Italy,new,13484,4142,155,285.17,16524.15,0.3071788786710175,1.8398064516129033,57.94491005365221,0.0374215354901014,2025,12,52,Friday
CAMP-04161,2025-06-28,search,Progressive multi-tasking benchmark Search SP,Spain,returning,29427,2517,87,1257.36,10470.1,0.08553369354674278,14.452413793103448,8.327050327670676,0.03456495828367104,2025,6,26,Saturday
CAMP-04065,2025-01-26,email,Inverse web-enabled utilization Email GE,Germany,returning,103904,29059,887,1207.23,88832.0,0.2796716199568833,1.3610259301014656,73.58332712076407,0.03052410612891015,2025,1,4,Sunday
CAMP-04343,2024-09-17,display,Enhanced high-level projection Display SP,Spain,returning,128266,217,4,1621.59,414.94,0.0016917967349102646,405.3975,0.2558846564174668,0.018433179723502304,2024,9,38,Tuesday
CAMP-04952,2026-05-17,social,Open-architected reciprocal product Social NE,Netherlands,returning,18299,1052,29,1670.45,4314.91,0.05748948029946992,57.601724137931036,2.583082402945314,0.027566539923954372,2026,5,20,Sunday
CAMP-04231,2025-03-26,display,Down-sized 3rdgeneration methodology Display SP,Spain,new,15220,32,0,799.85,0.0,0.002102496714848883,,0.0,0.0,2025,3,13,Wednesday
CAMP-02663,2026-03-17,search,Pre-emptive static project Search NE,Netherlands,returning,41382,1852,64,566.75,6426.61,0.04475375767241796,8.85546875,11.339408910454344,0.03455723542116631,2026,3,12,Tuesday
CAMP-02706,2025-06-18,email,De-engineered exuding policy Email NE,Netherlands,new,6959,2011,46,1330.55,6775.32,0.28897830148009773,28.925,5.092119800082672,0.022874191944306316,2025,6,25,Wednesday
CAMP-01324,2024-11-30,search,Exclusive radical support Search IT,Italy,new,7454,569,14,832.06,1223.4,0.07633485376978803,59.43285714285714,1.4703266591351587,0.02460456942003515,2024,11,48,Saturday
CAMP-04130,2025-07-31,email,Robust local encryption Email GE,Germany,new,12330,1454,41,1442.31,5798.38,0.11792376317923763,35.17829268292683,4.020203701007412,0.028198074277854195,2025,7,31,Thursday
CAMP-03985,2024-10-09,email,Phased bandwidth-monitored Internet solution Email NE,Netherlands,returning,3563,776,38,519.75,5457.54,0.21779399382542802,13.677631578947368,10.50031746031746,0.04896907216494845,2024,10,41,Wednesday
CAMP-04826,2024-09-11,social,Customer-focused transitional knowledgebase Social IT,Italy,new,6878,421,11,1098.79,1081.25,0.06120965396917709,99.89,0.9840369861392987,0.026128266033254157,2024,9,37,Wednesday
CAMP-04460,2025-02-06,search,User-friendly local website Search IT,Italy,vip,23992,2115,3,1810.15,305.34,0.08815438479493165,603.3833333333333,0.16868215341270057,0.0014184397163120568,2025,2,6,Thursday
CAMP-02884,2025-02-23,social,Profit-focused fault-tolerant process improvement Social IT,Italy,vip,8547,413,14,794.83,1813.73,0.04832104832104832,56.77357142857143,2.2819093391039593,0.03389830508474576,2025,2,8,Sunday
CAMP-02118,2025-04-21,display,Ameliorated maximized standardization Display SP,Spain,vip,179836,245,8,3610.37,754.94,0.0013623523654885561,451.29625,0.20910322210742946,0.0326530612244898,2025,4,17,Monday
CAMP-00654,2026-03-08,search,Automated executive matrices Search SP,Spain,returning,29929,2954,70,1143.62,7687.99,0.09870025727555214,16.33742857142857,6.722503978594289,0.023696682464454975,2026,3,10,Sunday
CAMP-04437,2024-11-26,social,Stand-alone dedicated conglomeration Social GE,Germany,new,51298,2062,29,926.35,4289.92,0.04019649888884557,31.943103448275863,4.630992605386733,0.014064015518913677,2024,11,48,Tuesday
CAMP-01019,2025-01-17,display,Enterprise-wide static encryption Display SP,Spain,new,43564,103,2,1098.79,216.32,0.0023643375263979432,549.395,0.1968711036685809,0.019417475728155338,2025,1,3,Friday
CAMP-00089,2026-04-24,email,Grass-roots heuristic monitoring Email IT,Italy,returning,20989,5329,108,1098.79,9670.97,0.25389489732717135,10.173981481481482,8.801472528872669,0.02026646650403453,2026,4,17,Friday
CAMP-01130,2025-03-25,email,Exclusive solution-oriented definition Email FR,France,new,24704,3419,80,585.43,9006.73,0.13839863989637305,7.317874999999999,15.38481116444323,0.023398654577361802,2025,3,13,Tuesday
CAMP-03774,2025-02-22,search,Digitized hybrid synergy Search IT,Italy,vip,26846,1738,42,503.42,5604.53,0.06473962601504879,11.986190476190476,11.132910889515712,0.024165707710011506,2025,2,8,Saturday
CAMP-00009,2025-03-11,search,Decentralized 6thgeneration pricing structure Search FR,France,new,33106,2409,36,712.01,4968.42,0.07276626593366761,19.778055555555554,6.978019971629612,0.014943960149439602,2025,3,11,Tuesday
CAMP-01887,2025-01-19,search,Object-based multimedia collaboration Search NE,Netherlands,returning,17725,1661,74,1694.08,7548.99,0.09370944992947813,22.892972972972974,4.4561000661125805,0.044551475015051176,2025,1,3,Sunday
CAMP-01663,2025-02-16,search,Enterprise-wide multi-tasking toolset Search GE,Germany,vip,34259,4294,139,662.18,12036.67,0.1253393268922035,4.76388489208633,18.177338488024407,0.03237074988355845,2025,2,7,Sunday
CAMP-03911,2025-03-24,search,Polarized global secured line Search NE,Netherlands,new,20459,1580,37,1062.56,3722.11,0.07722762598367466,28.717837837837838,3.5029645384731216,0.02341772151898734,2025,3,13,Monday
CAMP-03659,2026-03-20,search,Stand-alone national definition Search FR,France,vip,37710,5209,135,1098.79,14705.43,0.1381331211880138,8.139185185185186,13.383294351058893,0.02591668266461893,2026,3,12,Friday
CAMP-00145,2025-09-29,search,Pre-emptive regional knowledgebase Search FR,France,new,27206,2933,56,1586.94,5629.14,0.10780710137469676,28.338214285714287,3.5471662444704903,0.01909307875894988,2025,9,40,Monday
CAMP-00995,2026-01-06,social,Expanded analyzing functionalities Social IT,Italy,new,2632,129,3,2256.28,339.1,0.04901215805471125,752.0933333333334,0.1502916304713954,0.023255813953488372,2026,1,2,Tuesday
CAMP-03653,2024-06-24,social,Customer-focused systemic help-desk Social FR,France,vip,10612,556,10,1093.13,880.72,0.052393516773464,109.31300000000002,0.8056864233897157,0.017985611510791366,2024,6,26,Monday
CAMP-01742,2026-03-30,search,Future-proofed static product Search GE,Germany,returning,31264,3101,111,547.53,15649.12,0.09918756397134083,4.932702702702702,28.58130148119738,0.035794904869396967,2026,3,14,Monday
CAMP-03341,2026-05-13,email,Multi-layered intermediate project Email GE,Germany,vip,11596,1500,40,2562.92,4409.39,0.12935494998275268,64.07300000000001,1.7204555741107799,0.02666666666666667,2026,5,20,Wednesday
CAMP-03836,2026-03-05,social,Open-architected client-driven alliance Social NE,Netherlands,returning,7504,307,10,2619.62,860.32,0.04091151385927505,261.962,0.32841404478512154,0.03257328990228013,2026,3,10,Thursday
CAMP-02742,2026-02-08,display,Synchronized upward-trending throughput Display IT,Italy,vip,33735,70,2,1155.44,175.56,0.002074996294649474,577.72,0.15194211728865192,0.02857142857142857,2026,2,6,Sunday
CAMP-00152,2024-06-27,email,Fully-configurable fresh-thinking concept Email SP,Spain,vip,9619,2005,92,2813.82,11642.84,0.20844162594864332,30.585,4.137734467734254,0.04588528678304239,2024,6,26,Thursday
CAMP-01671,2025-09-26,display,Proactive zero tolerance frame Display NE,Netherlands,new,198153,512,3,781.21,432.25,0.0025838619652490753,260.40333333333336,0.5533083293864646,0.005859375,2025,9,39,Friday
CAMP-03918,2024-08-22,search,Multi-tiered interactive monitoring Search FR,France,returning,49242,4480,210,1098.79,25159.15,0.09097924535965234,5.232333333333333,22.897141400995643,0.046875,2024,8,34,Thursday
CAMP-01832,2024-10-01,social,Secured even-keeled neural-net Social NE,Netherlands,vip,4382,244,10,1098.79,1016.89,0.05568233683249658,109.87899999999999,0.9254634643562465,0.040983606557377046,2024,10,40,Tuesday
CAMP-00241,2025-01-06,social,Assimilated object-oriented ability Social IT,Italy,vip,8541,206,9,2010.0,1110.28,0.02411895562580494,223.33333333333334,0.5523781094527364,0.043689320388349516,2025,1,2,Monday
CAMP-00849,2025-02-25,email,Inverse bandwidth-monitored standardization Email NE,Netherlands,new,19938,2830,41,1005.32,5049.71,0.14194001404353496,24.52,5.022987705407234,0.014487632508833921,2025,2,9,Tuesday
CAMP-02173,2024-09-27,social,Virtual demand-driven frame Social IT,Italy,vip,9206,659,16,3000.62,1659.28,0.07158374972843798,187.53875,0.5529790509961274,0.024279210925644917,2024,9,39,Friday
